Utility_Number,Utility_Name,State_FIPS,State_Name,NERC_Region_Code,NERC_Region_Long_Name,NERC_Region_Short_Name
49998,"City of Berea Municipal Utility",21000,Kentucky,5,Reliability First Corporation,RFC
50041,"Stream Energy",48000,Texas,-9999,Missing,Missing
50043,"Exelon Generation Company, LLC",24000,Maryland,5,Reliability First Corporation,RFC
50046,"Texas Retail Energy, LLC",5000,Arkansas,-9999,Missing,Missing
50149,"Constellation Energy Power Choice Inc.",48000,Texas,5,Reliability First Corporation,RFC
50153,"APN Starfirst, L.P.",42000,Pennsylvania,-9999,Missing,Missing
50156,"AmeriPower LLC",48000,Texas,9,Texas Reliability Entity,TRE
50174,"Electric Transmission Texas LLC",48000,Texas,9,Texas Reliability Entity,TRE
54728,"Texas General Land Office",48000,Texas,9,Texas Reliability Entity,TRE
54820,"Direct Energy Services",9000,Connecticut,-9999,Missing,Missing
54862,"Champion Energy Services",48000,Texas,5,Reliability First Corporation,RFC
54872,"Accent Energy Holdings, LLC",39000,Ohio,-9999,Missing,Missing
54873,"Freedom Energy",33000,New Hampshire,-9999,Missing,Missing
54875,"New York Industrial Energy Buyers",36000,New York,-9999,Missing,Missing
54893,"NOCO Electric",36000,New York,4,Northeast Power Coordinating Council,NPCC
54913,"NSTAR Electric Company",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
55701,"Sempra Gas & Power Marketing, LLC",6000,California,8,Western Electricity Coordinating Council,WECC
55719,"TDM US",6000,California,8,Western Electricity Coordinating Council,WECC
55722,"AEP Energy",17000,Illinois,5,Reliability First Corporation,RFC
55758,"GenOn Energy Management, LLC",34000,New Jersey,-9999,Missing,Missing
55765,"Reliant Energy Power Supply LLC",48000,Texas,9,Texas Reliability Entity,TRE
55781,"Liberty Power Corp.",12000,Florida,-9999,Missing,Missing
55787,"City of Moreno Valley - (CA)",6000,California,8,Western Electricity Coordinating Council,WECC
55813,"Bluerock Energy, Inc.",36000,New York,4,Northeast Power Coordinating Council,NPCC
55814,"Columbia Utilities Electricity",36000,New York,-9999,Missing,Missing
55815,"IDT Energy, Inc.",34000,New Jersey,-9999,Missing,Missing
55874,"Energy Services Providers, Inc.",25000,Massachusetts,-9999,Missing,Missing
55878,"Hudson Energy Services",36000,New York,-9999,Missing,Missing
55897,"PSEG Energy Resources and Trade",34000,New Jersey,-9999,Missing,Missing
55937,"Entergy Texas Inc.",48000,Texas,6,Southeastern Electric Reliability Council,SERC
55959,"Roughrider Electric Cooperative",38000,North Dakota,3,Midwest Reliability Organization,MRO
55962,"City of Victorville - (CA)",6000,California,8,Western Electricity Coordinating Council,WECC
55982,"Heart of Texas Electric Coop",48000,Texas,9,Texas Reliability Entity,TRE
56068,"ITC Transmission",26000,Michigan,5,Reliability First Corporation,RFC
56146,"Black Hills/Colorado Elec.Utility Co. LP",46000,South Dakota,8,Western Electricity Coordinating Council,WECC
56161,"ITC Midwest LLC",26000,Michigan,3,Midwest Reliability Organization,MRO
56162,"American Transmission Systems Inc",39000,Ohio,5,Reliability First Corporation,RFC
56163,"Michigan Electric Transmission Company",26000,Michigan,5,Reliability First Corporation,RFC
56196,"Just Energy New York Corp.",-9999,Canada,-9999,Missing,Missing
56212,"Ambit Energy Holdings, LLC",48000,Texas,9,Texas Reliability Entity,TRE
56220,"Anthracite Power & Light",42000,Pennsylvania,-9999,Missing,Missing
56223,"Macquarie Energy LLC",48000,Texas,-9999,Missing,Missing
56247,"Mega Energy, LP",48000,Texas,-9999,Missing,Missing
56248,"Young Energy, LLC",48000,Texas,9,Texas Reliability Entity,TRE
56255,"Brilliant Energy, LLC",48000,Texas,9,Texas Reliability Entity,TRE
56260,"OnPAC Energy",48000,Texas,9,Texas Reliability Entity,TRE
56265,"Energy Plus Holdings LLC",42000,Pennsylvania,4,Northeast Power Coordinating Council,NPCC
56276,"TransCanada Energy Marketing ULC",6000,California,8,Western Electricity Coordinating Council,WECC
56279,"Spartan Renewable Energy, Inc",26000,Michigan,-9999,Missing,Missing
56286,"Frontier Utilities, Inc.",48000,Texas,9,Texas Reliability Entity,TRE
56288,"Luminant Energy",48000,Texas,-9999,Missing,Missing
56292,"Bounce Energy, Inc.",48000,Texas,-9999,Missing,Missing
56360,"Discount Power - (TX)",48000,Texas,9,Texas Reliability Entity,TRE
56379,"MC Squared Energy Services, LLC",17000,Illinois,-9999,Missing,Missing
56408,"UGI Energy Services, Inc.",42000,Pennsylvania,-9999,Missing,Missing
56441,"Our Energy LLC",48000,Texas,9,Texas Reliability Entity,TRE
56496,"UP Power Marketing, LLC",26000,Michigan,3,Midwest Reliability Organization,MRO
56501,"Palmco Power NJ, LLC",36000,New York,-9999,Missing,Missing
56504,"Major Energy Electric Services",36000,New York,4,Northeast Power Coordinating Council,NPCC
56521,"Devonshire Energy, LLC",25000,Massachusetts,-9999,Missing,Missing
56522,"Backyard Farms Energy, LLC",23000,Maine,-9999,Missing,Missing
56526,"ITC Great Plains, LLC",20000,Kansas,7,Southwest Power Pool,SPP
56528,"JP Morgan",36000,New York,12,Florida Reliability Coordinating Council,FRCC
56546,"Dominion Energy Marketing Inc.",51000,Virginia,-9999,Missing,Missing
56571,"AP Holdings LLC",48000,Texas,-9999,Missing,Missing
56573,"Palmco Power PA, LLC",36000,New York,-9999,Missing,Missing
56620,"NextEra Retail of Texas LP",48000,Texas,9,Texas Reliability Entity,TRE
56692,"Marin Clean Energy",6000,California,8,Western Electricity Coordinating Council,WECC
56697,"Ameren Illinois Company",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
56734,"Smart Prepaid Electric",48000,Texas,9,Texas Reliability Entity,TRE
56737,"Stream Energy Pennsylvania, LLC",42000,Pennsylvania,-9999,Missing,Missing
56738,"Infinite Electric LLC",12000,Florida,9,Texas Reliability Entity,TRE
56775,"Entrust Energy",48000,Texas,-9999,Missing,Missing
56784,"NRG Power Marketing LLC",34000,New Jersey,-9999,Missing,Missing
56793,"Palmco Power CT, LLC",36000,New York,-9999,Missing,Missing
56810,"American Light and Power",48000,Texas,9,Texas Reliability Entity,TRE
56876,"Stream Energy Maryland, LLC",24000,Maryland,-9999,Missing,Missing
56890,"Citigroup Energy Inc",48000,Texas,-9999,Missing,Missing
56961,"Veteran Energy LLC",12000,Florida,9,Texas Reliability Entity,TRE
56982,"PBF Power Marketing LLC",34000,New Jersey,5,Reliability First Corporation,RFC
57037,"Reliant Energy Northeast LLC",48000,Texas,-9999,Missing,Missing
57038,"Amerigreen Energy, LLC",42000,Pennsylvania,-9999,Missing,Missing
57040,"PNE Energy Supply LLC",33000,New Hampshire,-9999,Missing,Missing
57067,"ENGIE Retail, LLC",48000,Texas,-9999,Missing,Missing
57074,"Stream Energy New Jersey, LLC",34000,New Jersey,-9999,Missing,Missing
57132,"US Retailers, LLC",48000,Texas,9,Texas Reliability Entity,TRE
57185,"Palmco Power MD, LLC",36000,New York,-9999,Missing,Missing
57298,"TAQA Gen X LLC",36000,New York,5,Reliability First Corporation,RFC
57307,"Plymouth Rock Energy, LLC",36000,New York,4,Northeast Power Coordinating Council,NPCC
57313,"SolarCity Corporation",6000,California,8,Western Electricity Coordinating Council,WECC
57350,"Summer Energy LLC",48000,Texas,9,Texas Reliability Entity,TRE
57394,"4Change Energy Company",48000,Texas,9,Texas Reliability Entity,TRE
57426,"Everything Energy, LLC",48000,Texas,9,Texas Reliability Entity,TRE
57428,"Source Power & Gas LLC",48000,Texas,-9999,Missing,Missing
57459,"Wolverine Alternative Investments, LLC",17000,Illinois,9,Texas Reliability Entity,TRE
57467,"Palmco Power OH, LLC",36000,New York,-9999,Missing,Missing
57483,"Liberty Utilities",6000,California,8,Western Electricity Coordinating Council,WECC
57486,"XOOM Energy Texas, LLC",37000,North Carolina,-9999,Missing,Missing
57487,"XOOM Energy Connecticut, LLC",37000,North Carolina,-9999,Missing,Missing
57488,"XOOM Energy Illinois, LLC",37000,North Carolina,-9999,Missing,Missing
57489,"XOOM Energy Massachusetts, LLC",37000,North Carolina,-9999,Missing,Missing
57490,"XOOM Energy Maryland, LLC",37000,North Carolina,-9999,Missing,Missing
57491,"XOOM Energy New Jersey, LLC",37000,North Carolina,-9999,Missing,Missing
58085,"Electricity Maine, LLC",23000,Maine,-9999,Missing,Missing
58086,"Electricity NH, LLC d/b/a ENH Power, LLC",23000,Maine,-9999,Missing,Missing
58116,"Public Power & Utility of Maryland, LLC",9000,Connecticut,-9999,Missing,Missing
58118,"Public Power LLC (PA)",9000,Connecticut,-9999,Missing,Missing
58119,"Public Power LLC (CT)",9000,Connecticut,-9999,Missing,Missing
58123,"Aha Macav Power Service",4000,Arizona,8,Western Electricity Coordinating Council,WECC
58124,"City of Winter Park - (FL)",12000,Florida,12,Florida Reliability Coordinating Council,FRCC
58126,"Pittsburg Power Company",6000,California,8,Western Electricity Coordinating Council,WECC
58139,"Town of Pickstown - (SD)",46000,South Dakota,3,Midwest Reliability Organization,MRO
58142,"Cincinnati Bell Energy LLC",9000,Connecticut,-9999,Missing,Missing
58158,"FairPoint Energy LLC",9000,Connecticut,-9999,Missing,Missing
58160,"Viridian Energy NY LLC",9000,Connecticut,-9999,Missing,Missing
58161,"Viridian Energy LLC",9000,Connecticut,-9999,Missing,Missing
58162,"Viridian Energy PA LLC",9000,Connecticut,-9999,Missing,Missing
58181,"Stream Energy New York, LLC",36000,New York,-9999,Missing,Missing
58196,"C. N. Brown Electricity, LLC",23000,Maine,4,Northeast Power Coordinating Council,NPCC
58230,"MJMEUC",29000,Missouri,7,Southwest Power Pool,SPP
58248,"EnergyMark, LLC",36000,New York,4,Northeast Power Coordinating Council,NPCC
58263,"V247 Power Corporation",48000,Texas,9,Texas Reliability Entity,TRE
58314,"Palmco Power IL, LLC",36000,New York,-9999,Missing,Missing
58339,"XOOM Energy Pennsylvania, LLC",37000,North Carolina,-9999,Missing,Missing
58364,"New Brunswick Power Generation Corp.",-9999,Canada,4,Northeast Power Coordinating Council,NPCC
58367,"XOOM Energy New York, LLC",37000,North Carolina,-9999,Missing,Missing
58457,"EDF Industrial Power Services (CA), LLC",48000,Texas,-9999,Missing,Missing
58458,"Silver State Energy Association",32000,Nevada,-9999,Missing,Missing
58476,"Stream Energy Columbia, LLC",11000,District of Columbia,-9999,Missing,Missing
58630,"XOOM Energy Maine, LLC",37000,North Carolina,-9999,Missing,Missing
58631,"XOOM Energy Rhode Island, LLC",37000,North Carolina,-9999,Missing,Missing
58632,"XOOM Energy Delaware, LLC",37000,North Carolina,-9999,Missing,Missing
58633,"XOOM Energy New Hampshire, LLC",37000,North Carolina,-9999,Missing,Missing
58663,"Respond Power LLC",36000,New York,-9999,Missing,Missing
58667,"North American Power and Gas, LLC",9000,Connecticut,9,Texas Reliability Entity,TRE
58683,"Everyday Energy LLC",9000,Connecticut,-9999,Missing,Missing
58747,"Provider Power MASS, LLC",23000,Maine,-9999,Missing,Missing
58799,"Mega Energy of New England, LLC",48000,Texas,-9999,Missing,Missing
58805,"Pro Power Providers",48000,Texas,9,Texas Reliability Entity,TRE
58806,"Mint Energy, LLC",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
58851,"City of Cerritos - (CA)",6000,California,8,Western Electricity Coordinating Council,WECC
58853,"Kiwi Energy NY LLC",36000,New York,-9999,Missing,Missing
58859,"Enertrade Electric, LLC",48000,Texas,9,Texas Reliability Entity,TRE
58951,"CleanChoice Energy, Inc.",11000,District of Columbia,5,Reliability First Corporation,RFC
58952,"Sperian Energy Corp",32000,Nevada,8,Western Electricity Coordinating Council,WECC
58953,"Star Energy Partners, LLC",39000,Ohio,-9999,Missing,Missing
58954,"Breeze LLC",48000,Texas,9,Texas Reliability Entity,TRE
58956,"SmartEnergy Holdings, LLC",36000,New York,-9999,Missing,Missing
58957,"Interstate Gas Supply, Inc.",39000,Ohio,-9999,Missing,Missing
58963,"Brooklet Energy Distribution",48000,Texas,9,Texas Reliability Entity,TRE
58964,"Alpha Gas and Electric, LLC",36000,New York,-9999,Missing,Missing
58965,"Energy.Me Midwest LLC",36000,New York,6,Southeastern Electric Reliability Council,SERC
58966,"Marathon Power LLC",36000,New York,-9999,Missing,Missing
58972,"Realgy, LLC",9000,Connecticut,-9999,Missing,Missing
58973,"Discount Energy Group, LLC",4000,Arizona,-9999,Missing,Missing
58974,"Clearview Electric Inc.",48000,Texas,9,Texas Reliability Entity,TRE
58978,"Harborside Energy, LLC",34000,New Jersey,-9999,Missing,Missing
59012,"Mega Energy of New Hampshire, LLC",48000,Texas,-9999,Missing,Missing
59013,"PUD No 1 of Jefferson County",53000,Washington,8,Western Electricity Coordinating Council,WECC
59052,"Astral Energy LLC",34000,New Jersey,4,Northeast Power Coordinating Council,NPCC
59053,"Abest Power & Gas, LLC",9000,Connecticut,-9999,Missing,Missing
59054,"Eligo Energy, LLC",17000,Illinois,-9999,Missing,Missing
59055,"Choice Energy, LLC d/b/a 4 Choice Energy",19000,Iowa,-9999,Missing,Missing
59057,"Mega Energy of Maine, LLC",48000,Texas,-9999,Missing,Missing
59058,"Gerdau Ameristeel Energy, Inc.",12000,Florida,5,Reliability First Corporation,RFC
59059,"Town Square Energy",4000,Arizona,-9999,Missing,Missing
59060,"Union Atlantic Electricity",23000,Maine,-9999,Missing,Missing
59061,"Pioneer Power LLC DBA Pioneer Energy",48000,Texas,9,Texas Reliability Entity,ERCOT
59062,"Horizon Power and Light, LLC",48000,Texas,-9999,Missing,Missing
59064,"Great American Power, LLC",13000,Georgia,-9999,Missing,Missing
59065,"Titan Gas LLC",48000,Texas,9,Texas Reliability Entity,ERCOT
59082,"Family Energy, Inc. New York",-9999,Canada,-9999,Missing,Missing
59086,"Constellation Solar Holding, LLC",24000,Maryland,8,Western Electricity Coordinating Council,WECC
59088,"Nordic Energy Services, LLC",17000,Illinois,3,Midwest Reliability Organization,MRO
59126,"Sonoma Clean Power Authority",6000,California,8,Western Electricity Coordinating Council,WECC
59127,"Sunwave Gas & Power Connecticut, Inc.",9000,Connecticut,-9999,Missing,Missing
59128,"MPower Energy LLC",36000,New York,4,Northeast Power Coordinating Council,NPCC
59139,"SunEdison LLC",6000,California,8,Western Electricity Coordinating Council,WECC
59310,"Inspire Energy Holdings, LLC",6000,California,-9999,Missing,Missing
59311,"XOOM Energy Ohio, LLC",37000,North Carolina,-9999,Missing,Missing
59312,"XOOM Energy Washington DC, LLC",37000,North Carolina,-9999,Missing,Missing
59314,"Infuse Energy LLC",48000,Texas,9,Texas Reliability Entity,TRE
59361,"Lykins Energy Solutions",39000,Ohio,-9999,Missing,Missing
59385,"Dynegy Energy Services, LLC",48000,Texas,-9999,Missing,Missing
59410,"Shipley Choice, LLC",42000,Pennsylvania,11,Midcontinent Independent System Operator,RF
59411,"Power Express",48000,Texas,9,Texas Reliability Entity,TRE
59472,"Agera Energy LLC",36000,New York,-9999,Missing,Missing
59505,"Heartland REMC",18000,Indiana,5,Reliability First Corporation,RFC
59507,"Lonestar Generation, LLC",34000,New Jersey,9,Texas Reliability Entity,TRE
59557,"RGS Energy",8000,Colorado,-9999,Missing,Missing
59566,"Axon Power & Gas LLC",48000,Texas,9,Texas Reliability Entity,TRE
59579,"Sunnova",48000,Texas,8,Western Electricity Coordinating Council,WECC
59580,"SunPower Capital, LLC",48000,Texas,-9999,Missing,Missing
59619,"EDF Energy Services, LLC",48000,Texas,-9999,Missing,Missing
59620,"Verde Energy USA",9000,Connecticut,-9999,Missing,Missing
59622,"Ahana Renewables, LLC",6000,California,8,Western Electricity Coordinating Council,WECC
59625,"Lancaster Choice Energy",6000,California,8,Western Electricity Coordinating Council,WECC
59647,"Sunrun Inc.",6000,California,8,Western Electricity Coordinating Council,WECC
59676,"Collegiate Clean Energy, LLC",51000,Virginia,-9999,Missing,Missing
59679,"Aggregated Transit Energy",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
59738,"SunPower Capital Services, LLC",48000,Texas,-9999,Missing,Missing
59763,"Consolidated Power Co., LLC",36000,New York,-9999,Missing,Missing
59793,"First Point Power, LLC",44000,Rhode Island,-9999,Missing,Missing
59794,"Starion Energy, Inc.",9000,Connecticut,-9999,Missing,Missing
59795,"Starion Energy PA, Inc.",9000,Connecticut,-9999,Missing,Missing
59796,"Starion Energy NY, Inc.",9000,Connecticut,-9999,Missing,Missing
59797,"Park Power LLC",42000,Pennsylvania,-9999,Missing,Missing
59798,"Volt Electricity Provider LP",48000,Texas,9,Texas Reliability Entity,ERCOT
59799,"American Power & Gas",12000,Florida,12,Florida Reliability Coordinating Council,FRCC
59800,"Capital Energy LLC",39000,Ohio,-9999,Missing,Missing
59801,"CEI",42000,Pennsylvania,-9999,Missing,Missing
59807,"Rushmore Energy, LLC",48000,Texas,-9999,Missing,Missing
59808,"MP2 Energy LLC",48000,Texas,9,Texas Reliability Entity,TRE
59809,"Residents Energy, LLC",34000,New Jersey,-9999,Missing,Missing
59810,"Greenlight Energy Inc.",36000,New York,4,Northeast Power Coordinating Council,NPCC
59811,"Santanna Energy Services",48000,Texas,-9999,Missing,Missing
59812,"New Wave Energy Corporation",36000,New York,-9999,Missing,Missing
